	Прайс-лист для Участников Компании АРГО					
	Действителен на момент публикации 02.04.2013					
Код	Наименование	Цена* за единицу, руб.	Баллы	Блок, едениц		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
	ЗАО НПФ "Новь"					
	Уход за комбинированной и жирной кожей лица					
0931	Гель-актив себоконтроль SPF-5, 30 мл	203	12	9		
0933	Лосьон-тоник противовоспалительный, 200 мл	360	21	8		
2928	Молочко Цветочное, демакияж + очищение, 80 мл	363	20	1		
0935	Пенка для умыв. с экстр. кр. листьев виногр. – для норм. и комб. кожи, 200 мл	300	18	8		
	Уход за кожей тела					
2946	Крем + массажер, профилактика целлюлита и появления растяжек, 100 мл	361	21	1		
0941	Крем-бальзам для ног бактерицидный, 100 мл	308	18	10		
2914	Крем-бальзам для ног бактерицидный, тестер, 5 мл	24	0	5		
0942	Масло для тела увлажняющее, 150 мл	306	18	6		
2954	Мыло жидкое "Ванильное настроение", 300 мл	390	23	24		
2953	Мыло жидкое "Молочный шоколад", 300 мл	390	23	24		
2955	Мыло жидкое "Океанский бриз", 300 мл	390	23	24		
2951	Мыло жидкое "Цитрусовый фреш", 300 мл	390	23	24		
2952	Мыло жидкое "Ягодное суфле", 300 мл	390	23	24		
0945	Пенка для интимного ухода, 200 мл	319	19	8		
0996	Пудра жидкая для тела парфюмированная, 150 мл	514	30	6		
0948	Фитокрем для рук и ногтей, 75 мл	219	13	10		
2916	Фитокрем для рук и ногтей, тестер, 5 мл	24	0	5		
	Уход за волосами					
0951	Кондиционер-ополаскиватель, 150 мл	239	14	7		
2917	Кондиционер-ополаскиватель, тестер, 50 мл	92	5	5		
0953	Лосьон для укрепления и роста волос, 150 мл	290	17	6		
0954	Шампунь балансирующий три в одном, 200 мл	257	15	11		
2918	Шампунь балансирующий три в одном, тестер, 50 мл	92	5	5		
0955	Шампунь профилактический, 200 мл	254	15	11		
2919	Шампунь профилактический, тестер, 50 мл	92	5	5		
	Средства для мужчин					
2948	Актив-гидратант после бритья, 50 мл	238	14	1		
2920	Актив-гидратант после бритья, тестер, 5 мл	24	0	5		
0963	Лосьон после бритья тонизирующий, 150 мл	219	13	6		
0965	Масло для бритья два в одном, 30 мл	221	13	6		
2949	Масло для бритья два в одном, 50 мл	339	20	1		
	Средства для детей					
0991	Дымка для тела SPF-25 "Аргоша", 100 мл	444	26	1		
0971	Крем детский с календулой "Аргоша", 50 мл	165	10	10		
2921	Крем детский с календулой "Аргоша", тестер, 5 мл	24	0	5		
0972	Масло противовоспалительное с шиповником "Аргоша", 150 мл	200	12	10		
0973	Молочко бархатистое с маслом моркови "Аргоша", 150 мл	204	12	10		
2922	Молочко бархатистое с маслом моркови "Аргоша", тестер, 5 мл	24	0	5		
0974	Пена для ванн с pH 5,5 "Аргоша", 300 мл	202	12	7		
0975	Пенка для умывания с азуленом "Аргоша", 200 мл	241	14	8		
0976	Шампунь без слез с ромашкой "Аргоша", 200 мл	172	10	10		
	Парфюмерная продукция					
2940	Духи "Мой стиль", 30 мл	642	36	1		
0981	Духи "Мой стиль", 5 мл	304	18	10		
2942	Туалетная вода "Alex", 50 мл	598	34	1		
2944	Туалетная вода "Анна-Мария", 7,5 мл	481	27	1		
2943	Туалетная вода "Валентинка", 7,5 мл	459	26	1		
2941	Туалетная вода "Лидер", 50 мл	664	37	1		
0968	Туалетная вода "Лидер", 8 мл	306	18	10		
2945	Туалетная вода "Я люблю АРГО", 7,5 мл	465	26	1		
	Специальные косметические средства					
2930	Крем вечерний уход, восстанавливающий 25+, 50 мл	597	35	1		
2932	Крем вечерний уход, омолаживающий 45+, 50 мл	730	43	1		
2929	Крем дневной уход, активная защита 25+, 50 мл	561	33	1		
2931	Крем дневной уход, интенсивное увлажнение 45+, 50 мл	679	40	1		
0983	Крем тональный 01 бежевый, 30 мл	425	25	1		
2923	Крем тональный 01 бежевый, тестер, 5 мл	24	0	5		
0984	Крем тональный 01 светло-бежевый, 30 мл	425	25	1		
2924	Крем тональный 01 светло-бежевый, тестер, 5 мл	24	0	5		
0985	Крем тональный 02 пастельный, 30 мл	425	25	1		
2925	Крем тональный 02 пастельный, тестер, 5 мл	24	0	5		
0986	Крем тональный 02 светло-пастельный, 30 мл	425	25	1		
2926	Крем тональный 02 светло-пастельный, тестер, 5 мл	24	0	5		
	ЗАО НПФ "Новь"					
0185	Ассорти "Маски", 90 г (6 пакетиков по 15 г в наборе)	140	8	10		
0186	Ассорти "Скрабы", 105 г (7 пакетиков по 15 г в наборе)	152	9	10		
0142	Гель-скраб "Кия" с экстрактом алоэ, 200 г	286	18	5		
0144	Гель-скраб "Кия" с экстрактом ромашки, 200 г	286	18	5		
0146	Гель-скраб "Кия" с экстрактом череды, 200 г	286	18	5		
0182	Крем-маска "Княжна", 130 г	179	11	9		
0156	Крем-маска "Княжна", 80 г	179	11	15		
0145	Маска для жирных волос "Мятный пудинг", 15 г	24	1	5		
0148	Маска для жирных волос "Мятный пудинг", 200 г	284	18	5		
0143	Маска для сухих и нормальных волос против ломкости "Шоколадный пудинг", 15 г	24	1	5		
0141	Маска для сухих и нормальных волос против ломкости "Шоколадный пудинг", 200 г	284	18	5		
0149	Маска косметическая "Клеопатра", 200 г	228	14	5		
0151	Маска косметическая "Минеральная", 200 г	228	14	5		
0188	Маска косметическая "Царица", 150 г (10 пакетиков по 15 г)	194	12	10		
0189	Маска медовая "Омолаживающая", 180 г	179	11	9		
0190	Маска медовая "Отбеливающая", 180 г	179	11	9		
0150	Маска против выпадения волос "Медовый пудинг", 15 г	24	1	5		
